dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,spectral_distortion,lsd_db,retained_bandwidth_hz,hf_power_change_db,estimated_delay_samples,estimated_delay_ms
test-clean,676,237,134500,17,mp3,128k,15.097600936889648,3.538925886154175,7281.25,-0.624758986550539,0,0.0
test-clean,676,237,134500,17,mp3,64k,20.249126434326172,4.172636032104492,7281.25,-0.49443233811830434,0,0.0
test-clean,676,237,134500,17,mp3,32k,45.755558013916016,6.389875411987305,7281.25,-0.229481117902131,0,0.0
test-clean,676,237,134500,17,mp3,24k,79.65266418457031,8.387508392333984,5781.25,-0.8048183516385464,0,0.0
test-clean,676,237,134500,17,mp3,16k,146.69378662109375,11.3386812210083,5468.75,-4.687691906914035,0,0.0
test-clean,676,237,134500,17,opus,64k,3.3865671157836914,1.7894666194915771,8000.0,-0.11883072972406711,0,0.0
test-clean,676,237,134500,17,opus,32k,18.963048934936523,4.311758041381836,8000.0,-1.01071742006628,0,0.0
test-clean,676,237,134500,17,opus,16k,34.02503967285156,5.779188632965088,8000.0,-1.2786862771421696,0,0.0
test-clean,676,237,134500,17,opus,12k,38.92174530029297,6.186051368713379,8000.0,-1.0974824332732407,0,0.0
test-clean,676,237,134500,17,opus,8k,93.6830062866211,9.349178314208984,5093.75,-9.897587270660344,2,0.125
test-clean,676,237,134500,17,opus,6k,96.85662841796875,9.532071113586426,5093.75,-9.154585128266575,2,0.125
test-clean,324,1320,122617,32,mp3,128k,10.569523811340332,2.209362745285034,7281.25,-0.49393901242726584,0,0.0
test-clean,324,1320,122617,32,mp3,64k,14.61355209350586,3.1030471324920654,7281.25,-0.4858916908492157,0,0.0
test-clean,324,1320,122617,32,mp3,32k,34.355587005615234,5.263888835906982,7281.25,-0.17381077852083593,0,0.0
test-clean,324,1320,122617,32,mp3,24k,72.64297485351562,7.413338661193848,5812.5,-0.8563522137347902,0,0.0
test-clean,324,1320,122617,32,mp3,16k,128.4490966796875,10.267266273498535,5531.25,-2.0779002389980223,0,0.0
test-clean,324,1320,122617,32,opus,64k,2.4239258766174316,1.4516112804412842,8000.0,-0.0820825511315796,0,0.0
test-clean,324,1320,122617,32,opus,32k,14.284899711608887,3.511431932449341,8000.0,-2.4674652792331884,0,0.0
test-clean,324,1320,122617,32,opus,16k,27.34562873840332,5.015082359313965,8000.0,-2.6648490962217366,0,0.0
test-clean,324,1320,122617,32,opus,12k,32.995723724365234,5.570313453674316,8000.0,-0.8413279884346397,0,0.0
test-clean,324,1320,122617,32,opus,8k,108.38333892822266,8.88311767578125,4562.5,-16.15472554007846,2,0.125
test-clean,324,1320,122617,32,opus,6k,111.587890625,9.180390357971191,4562.5,-11.978467928331566,2,0.125
test-clean,1602,5639,40744,38,mp3,128k,16.226028442382812,2.240346908569336,7281.25,-1.2431987320779423,0,0.0
test-clean,1602,5639,40744,38,mp3,64k,18.751691818237305,2.7800655364990234,7281.25,-1.247938284033721,0,0.0
test-clean,1602,5639,40744,38,mp3,32k,33.90272903442383,4.478140354156494,7312.5,-0.8479207368217663,0,0.0
test-clean,1602,5639,40744,38,mp3,24k,74.34184265136719,6.387560844421387,5812.5,-3.2165098140119963,0,0.0
test-clean,1602,5639,40744,38,mp3,16k,117.9483413696289,8.760382652282715,5562.5,-4.419054956794123,0,0.0
test-clean,1602,5639,40744,38,opus,64k,2.2480099201202393,1.3067001104354858,8000.0,-0.7855471520162256,0,0.0
test-clean,1602,5639,40744,38,opus,32k,10.694175720214844,2.883267641067505,8000.0,-3.6888978309163956,0,0.0
test-clean,1602,5639,40744,38,opus,16k,22.139068603515625,4.343766212463379,8000.0,-3.4265148500479556,0,0.0
test-clean,1602,5639,40744,38,opus,12k,27.599464416503906,4.932387351989746,8000.0,-2.1223695913656844,0,0.0
test-clean,1602,5639,40744,38,opus,8k,111.22838592529297,8.239416122436523,4625.0,-14.971244412414016,2,0.125
test-clean,1602,5639,40744,38,opus,6k,116.16370391845703,8.684321403503418,4656.25,-13.025918138473651,2,0.125
test-clean,2078,7021,85628,18,mp3,128k,27.838119506835938,3.892843723297119,7281.25,-1.6777772186947075,0,0.0
test-clean,2078,7021,85628,18,mp3,64k,31.334951400756836,4.2748637199401855,7281.25,-1.656660839182431,0,0.0
test-clean,2078,7021,85628,18,mp3,32k,54.263916015625,5.933258056640625,7281.25,-1.3089966720178192,0,0.0
test-clean,2078,7021,85628,18,mp3,24k,103.97435760498047,8.03481674194336,5812.5,-3.857606511467431,0,0.0
test-clean,2078,7021,85628,18,mp3,16k,144.3404998779297,9.597756385803223,5562.5,-4.960329421895143,0,0.0
test-clean,2078,7021,85628,18,opus,64k,2.5648388862609863,1.387556791305542,8000.0,-0.9170604195171865,0,0.0
test-clean,2078,7021,85628,18,opus,32k,16.850788116455078,3.5679595470428467,8000.0,-4.271174139467673,0,0.0
test-clean,2078,7021,85628,18,opus,16k,29.865150451660156,4.816265106201172,8000.0,-3.4518823239510406,0,0.0
test-clean,2078,7021,85628,18,opus,12k,35.01038360595703,5.261484622955322,8000.0,-1.9177108381261243,0,0.0
test-clean,2078,7021,85628,18,opus,8k,140.90078735351562,9.526206016540527,4593.75,-18.312487930483464,2,0.125
test-clean,2078,7021,85628,18,opus,6k,143.68519592285156,9.75908374786377,4687.5,-15.78293700717708,2,0.125
test-clean,2239,7729,102255,6,mp3,128k,15.783780097961426,2.614661693572998,7281.25,-1.0752797306404323,0,0.0
test-clean,2239,7729,102255,6,mp3,64k,18.44788360595703,3.2073588371276855,7281.25,-1.0646633037601374,0,0.0
test-clean,2239,7729,102255,6,mp3,32k,34.80882263183594,5.1000494956970215,7281.25,-0.8041585569197564,0,0.0
test-clean,2239,7729,102255,6,mp3,24k,74.28888702392578,7.221304893493652,5812.5,-2.613866176862044,0,0.0
test-clean,2239,7729,102255,6,mp3,16k,110.80411529541016,9.111496925354004,5562.5,-3.1613236664353734,0,0.0
test-clean,2239,7729,102255,6,opus,64k,2.158554792404175,1.323451042175293,8000.0,-0.6110203794000231,0,0.0
test-clean,2239,7729,102255,6,opus,32k,14.944403648376465,3.5577337741851807,8000.0,-3.395349191142199,0,0.0
test-clean,2239,7729,102255,6,opus,16k,27.753015518188477,5.014257907867432,8000.0,-2.5738389879866608,0,0.0
test-clean,2239,7729,102255,6,opus,12k,33.75245666503906,5.585250377655029,8000.0,-1.0060408647574173,0,0.0
test-clean,2239,7729,102255,6,opus,8k,109.03194427490234,8.925261497497559,4812.5,-14.208860906685592,2,0.125
test-clean,2239,7729,102255,6,opus,6k,114.16082763671875,9.299362182617188,4843.75,-11.203619787847373,2,0.125
test-clean,2007,6930,81414,6,mp3,128k,17.115793228149414,3.4832611083984375,7281.25,-0.44750995608740285,0,0.0
test-clean,2007,6930,81414,6,mp3,64k,24.32560920715332,4.44387674331665,7281.25,-0.42628005736389996,0,0.0
test-clean,2007,6930,81414,6,mp3,32k,67.57501983642578,7.774077892303467,7281.25,-0.037211394641712164,0,0.0
test-clean,2007,6930,81414,6,mp3,24k,159.33558654785156,11.76210880279541,5781.25,-0.28080007546930996,0,0.0
test-clean,2007,6930,81414,6,mp3,16k,276.1082458496094,15.672749519348145,5531.25,-0.6839940720430717,0,0.0
test-clean,2007,6930,81414,6,opus,64k,3.84757661819458,1.8880010843276978,8000.0,-0.011055600758601847,0,0.0
test-clean,2007,6930,81414,6,opus,32k,22.577484130859375,4.658185005187988,8000.0,-1.6508818715957239,0,0.0
test-clean,2007,6930,81414,6,opus,16k,38.73488998413086,6.163249492645264,8000.0,-1.7432087366686078,0,0.0
test-clean,2007,6930,81414,6,opus,12k,44.57715606689453,6.624426364898682,8000.0,-0.8507580899878782,0,0.0
test-clean,2007,6930,81414,6,opus,8k,255.4702911376953,15.05648136138916,4625.0,-14.146599877334962,2,0.125
test-clean,2007,6930,81414,6,opus,6k,255.15032958984375,15.060211181640625,4687.5,-11.52129051656934,2,0.125
test-clean,637,237,126133,23,mp3,128k,9.407903671264648,2.309133291244507,7281.25,-0.6423230009365776,0,0.0
test-clean,637,237,126133,23,mp3,64k,13.434638977050781,3.0803585052490234,7281.25,-0.5937143830562754,0,0.0
test-clean,637,237,126133,23,mp3,32k,33.471961975097656,5.305931091308594,7281.25,-0.46121515710424066,0,0.0
test-clean,637,237,126133,23,mp3,24k,62.77159118652344,7.104528903961182,5812.5,-1.0218938098558303,0,0.0
test-clean,637,237,126133,23,mp3,16k,114.3240737915039,9.77214241027832,5531.25,-2.2519437664375603,0,0.0
test-clean,637,237,126133,23,opus,64k,2.667572498321533,1.557230830192566,8000.0,-0.19147593178175656,0,0.0
test-clean,637,237,126133,23,opus,32k,13.250840187072754,3.498087167739868,8000.0,-1.4891059118555776,0,0.0
test-clean,637,237,126133,23,opus,16k,24.57171058654785,4.818090915679932,8000.0,-1.6115474641829932,0,0.0
test-clean,637,237,126133,23,opus,12k,29.476285934448242,5.3143391609191895,8000.0,-1.4207309245840392,0,0.0
test-clean,637,237,126133,23,opus,8k,88.58495330810547,8.40057373046875,5000.0,-8.381430843060764,2,0.125
test-clean,637,237,126133,23,opus,6k,91.38265228271484,8.63387680053711,5031.25,-6.851631769395759,2,0.125
test-clean,1297,4970,29093,16,mp3,128k,33.15658187866211,3.747333526611328,7281.25,-1.150562967229278,0,0.0
test-clean,1297,4970,29093,16,mp3,64k,37.5562858581543,4.126447677612305,7281.25,-1.164457819048484,0,0.0
test-clean,1297,4970,29093,16,mp3,32k,63.037872314453125,5.638749599456787,7281.25,-0.9509593982424807,0,0.0
test-clean,1297,4970,29093,16,mp3,24k,142.55433654785156,8.302994728088379,5812.5,-3.4979421671586266,0,0.0
test-clean,1297,4970,29093,16,mp3,16k,197.642578125,9.990368843078613,5531.25,-4.412865277634649,0,0.0
test-clean,1297,4970,29093,16,opus,64k,2.650960683822632,1.4005839824676514,8000.0,-0.6643989141013373,0,0.0
test-clean,1297,4970,29093,16,opus,32k,13.771956443786621,2.9228930473327637,8000.0,-3.007044373168611,0,0.0
test-clean,1297,4970,29093,16,opus,16k,23.668926239013672,3.805948257446289,8000.0,-2.9955900899602694,0,0.0
test-clean,1297,4970,29093,16,opus,12k,27.044963836669922,4.067509651184082,8000.0,-1.534214054595102,0,0.0
test-clean,1297,4970,29093,16,opus,8k,194.8787078857422,9.840546607971191,4781.25,-13.393285317035119,2,0.125
test-clean,1297,4970,29093,16,opus,6k,196.29722595214844,9.918967247009277,4781.25,-12.687941683926187,2,0.125
test-clean,581,2300,131720,9,mp3,128k,10.026055335998535,2.1601414680480957,7281.25,-0.5387435480088283,0,0.0
test-clean,581,2300,131720,9,mp3,64k,13.950764656066895,2.9638164043426514,7281.25,-0.5073816224516857,0,0.0
test-clean,581,2300,131720,9,mp3,32k,34.33576583862305,5.146921634674072,7281.25,-0.24875388086615227,0,0.0
test-clean,581,2300,131720,9,mp3,24k,71.86576843261719,7.141637802124023,5781.25,-1.387607862731246,0,0.0
test-clean,581,2300,131720,9,mp3,16k,121.1490707397461,9.586776733398438,5562.5,-2.290754965146292,0,0.0
test-clean,581,2300,131720,9,opus,64k,2.2681150436401367,1.3689906597137451,8000.0,-0.1476206547450755,0,0.0
test-clean,581,2300,131720,9,opus,32k,12.37432861328125,3.2062599658966064,8000.0,-2.757632140567364,0,0.0
test-clean,581,2300,131720,9,opus,16k,24.800682067871094,4.691833972930908,8000.0,-2.7931815587525763,0,0.0
test-clean,581,2300,131720,9,opus,12k,30.580080032348633,5.273777008056641,8000.0,-1.2700077593565946,0,0.0
test-clean,581,2300,131720,9,opus,8k,100.23969268798828,8.44411563873291,4750.0,-13.906464420077139,2,0.125
test-clean,581,2300,131720,9,opus,6k,102.74764251708984,8.679218292236328,4812.5,-10.80641425150166,2,0.125
test-clean,2303,8224,274384,5,mp3,128k,24.390039443969727,3.723938226699829,7281.25,-0.9652304370769182,0,0.0
test-clean,2303,8224,274384,5,mp3,64k,27.537302017211914,4.083016395568848,7281.25,-0.9632219605613408,0,0.0
test-clean,2303,8224,274384,5,mp3,32k,46.787967681884766,5.648913860321045,7281.25,-0.6791471968500717,0,0.0
test-clean,2303,8224,274384,5,mp3,24k,100.70762634277344,7.955661296844482,5812.5,-3.5673019841361735,0,0.0
test-clean,2303,8224,274384,5,mp3,16k,143.4014434814453,9.664383888244629,5562.5,-4.96003200204968,0,0.0
test-clean,2303,8224,274384,5,opus,64k,2.877223253250122,1.542000412940979,8000.0,-0.5720307606735762,0,0.0
test-clean,2303,8224,274384,5,opus,32k,17.264484405517578,3.7651560306549072,8000.0,-3.987542933463348,0,0.0
test-clean,2303,8224,274384,5,opus,16k,29.76935386657715,5.069695472717285,8000.0,-3.075123868751783,0,0.0
test-clean,2303,8224,274384,5,opus,12k,34.51431655883789,5.505649089813232,8000.0,-1.278929961134113,0,0.0
test-clean,2303,8224,274384,5,opus,8k,145.40359497070312,9.783649444580078,4625.0,-21.680371083798455,2,0.125
test-clean,2303,8224,274384,5,opus,6k,147.8286895751953,10.009650230407715,4656.25,-18.12114815738298,2,0.125
test-clean,2522,8555,284447,21,mp3,128k,13.637253761291504,2.5855422019958496,7281.25,-1.0199432391148515,0,0.0
test-clean,2522,8555,284447,21,mp3,64k,16.890390396118164,3.2274281978607178,7281.25,-1.0277912479990345,0,0.0
test-clean,2522,8555,284447,21,mp3,32k,35.55983352661133,5.2756123542785645,7281.25,-0.7668437473166151,0,0.0
test-clean,2522,8555,284447,21,mp3,24k,71.38323974609375,7.179375648498535,5812.5,-3.290109468615028,0,0.0
test-clean,2522,8555,284447,21,mp3,16k,112.42448425292969,9.43624210357666,5562.5,-3.6152150720857805,0,0.0
test-clean,2522,8555,284447,21,opus,64k,2.9650816917419434,1.5868655443191528,8000.0,-0.6366908040899268,0,0.0
test-clean,2522,8555,284447,21,opus,32k,15.453068733215332,3.6895620822906494,8000.0,-3.4653538413907725,0,0.0
test-clean,2522,8555,284447,21,opus,16k,29.92491340637207,5.238089561462402,8000.0,-3.5055339387484064,0,0.0
test-clean,2522,8555,284447,21,opus,12k,35.918209075927734,5.778653621673584,8000.0,-2.060292540679111,0,0.0
test-clean,2522,8555,284447,21,opus,8k,111.93507385253906,9.126822471618652,4812.5,-18.138841976950918,2,0.125
test-clean,2522,8555,284447,21,opus,6k,116.74547576904297,9.457714080810547,4843.75,-14.668904406453287,2,0.125
test-clean,817,2830,3980,20,mp3,128k,44.04148864746094,5.133455753326416,7281.25,-1.364293433038476,0,0.0
test-clean,817,2830,3980,20,mp3,64k,47.93981170654297,5.543166637420654,7281.25,-1.3809636642425134,0,0.0
test-clean,817,2830,3980,20,mp3,32k,74.464599609375,7.613959312438965,7281.25,-0.9823511048142041,0,0.0
test-clean,817,2830,3980,20,mp3,24k,177.31163024902344,11.323713302612305,5812.5,-2.927760661038202,0,0.0
test-clean,817,2830,3980,20,mp3,16k,279.8224182128906,14.46391487121582,5562.5,-4.607723444551311,0,0.0
test-clean,817,2830,3980,20,opus,64k,4.556975364685059,1.9809292554855347,8000.0,-0.6771046388434375,0,0.0
test-clean,817,2830,3980,20,opus,32k,26.730255126953125,5.077722549438477,8000.0,-3.9580679756026504,0,0.0
test-clean,817,2830,3980,20,opus,16k,42.21363830566406,6.413315296173096,8000.0,-3.654762619440471,0,0.0
test-clean,817,2830,3980,20,opus,12k,47.002601623535156,6.786218166351318,8000.0,-2.554324672233112,0,0.0
test-clean,817,2830,3980,20,opus,8k,287.51934814453125,14.768540382385254,4343.75,-22.433628948564458,2,0.125
test-clean,817,2830,3980,20,opus,6k,285.5867614746094,14.719552993774414,4437.5,-20.897698241610513,2,0.125
test-clean,1061,3729,6852,34,mp3,128k,30.930255889892578,4.48419713973999,7281.25,-2.7814335043372083,0,0.0
test-clean,1061,3729,6852,34,mp3,64k,34.51806640625,4.885587692260742,7281.25,-2.7491423310867646,0,0.0
test-clean,1061,3729,6852,34,mp3,32k,53.36511993408203,6.472190856933594,7281.25,-2.599948538510696,0,0.0
test-clean,1061,3729,6852,34,mp3,24k,98.23825073242188,8.521474838256836,5812.5,-7.20451247448365,0,0.0
test-clean,1061,3729,6852,34,mp3,16k,137.72792053222656,10.252346992492676,5562.5,-9.490045855588336,0,0.0
test-clean,1061,3729,6852,34,opus,64k,3.803785562515259,1.870423674583435,8000.0,-1.8850342628493166,0,0.0
test-clean,1061,3729,6852,34,opus,32k,18.219402313232422,4.090282440185547,8000.0,-5.405948295757352,0,0.0
test-clean,1061,3729,6852,34,opus,16k,33.64867401123047,5.637163162231445,8000.0,-5.25201143003724,0,0.0
test-clean,1061,3729,6852,34,opus,12k,39.50155258178711,6.139747619628906,8000.0,-3.858160159502644,0,0.0
test-clean,1061,3729,6852,34,opus,8k,127.07445526123047,10.058072090148926,4906.25,-18.567094456418605,2,0.125
test-clean,1061,3729,6852,34,opus,6k,132.14076232910156,10.3805513381958,4968.75,-16.544182851798258,2,0.125
test-clean,1660,5683,32879,5,mp3,128k,24.70843505859375,3.414355754852295,7281.25,-1.2200582955028436,0,0.0
test-clean,1660,5683,32879,5,mp3,64k,29.209016799926758,4.089329242706299,7281.25,-1.198824582113592,0,0.0
test-clean,1660,5683,32879,5,mp3,32k,55.30989074707031,6.36958122253418,7281.25,-0.9695895195794818,0,0.0
test-clean,1660,5683,32879,5,mp3,24k,121.86508178710938,9.074496269226074,5812.5,-5.170880696648771,0,0.0
test-clean,1660,5683,32879,5,mp3,16k,175.2812042236328,11.163186073303223,5562.5,-6.851402072383873,0,0.0
test-clean,1660,5683,32879,5,opus,64k,3.176544427871704,1.6317180395126343,8000.0,-0.7609422058261152,0,0.0
test-clean,1660,5683,32879,5,opus,32k,16.998577117919922,3.818373680114746,8000.0,-3.473062845590613,0,0.0
test-clean,1660,5683,32879,5,opus,16k,30.28790283203125,5.215561389923096,8000.0,-3.54172725080395,0,0.0
test-clean,1660,5683,32879,5,opus,12k,35.426090240478516,5.686375141143799,8000.0,-1.8354556758595884,0,0.0
test-clean,1660,5683,32879,5,opus,8k,168.3802490234375,10.8527250289917,4625.0,-20.197140927414615,2,0.125
test-clean,1660,5683,32879,5,opus,6k,170.36236572265625,11.043888092041016,4625.0,-17.589284013606594,2,0.125
test-clean,170,121,127105,36,mp3,128k,65.28103637695312,6.32005500793457,7281.25,-2.0656820636503594,0,0.0
test-clean,170,121,127105,36,mp3,64k,70.4911880493164,6.618735313415527,7281.25,-2.1137981287911205,0,0.0
test-clean,170,121,127105,36,mp3,32k,110.0920181274414,8.394112586975098,7281.25,-1.848152221020907,0,0.0
test-clean,170,121,127105,36,mp3,24k,220.75559997558594,11.855668067932129,5812.5,-4.70136843345247,0,0.0
test-clean,170,121,127105,36,mp3,16k,299.0794982910156,13.848949432373047,5562.5,-6.209680652609769,0,0.0
test-clean,170,121,127105,36,opus,64k,3.3732473850250244,1.5020989179611206,8000.0,-1.2225130787613316,0,0.0
test-clean,170,121,127105,36,opus,32k,22.685930252075195,3.9797792434692383,8000.0,-3.9714741095794266,0,0.0
test-clean,170,121,127105,36,opus,16k,38.916229248046875,5.243415355682373,8000.0,-3.7236352176451164,0,0.0
test-clean,170,121,127105,36,opus,12k,44.29642105102539,5.595450401306152,8000.0,-2.625949610771099,0,0.0
test-clean,170,121,127105,36,opus,8k,293.5520324707031,13.730560302734375,4593.75,-21.92923839429654,2,0.125
test-clean,170,121,127105,36,opus,6k,296.7913818359375,13.839188575744629,4656.25,-18.68027119910431,2,0.125
test-clean,2517,8555,284447,16,mp3,128k,24.1141300201416,4.191915035247803,7281.25,-0.6422214553185097,0,0.0
test-clean,2517,8555,284447,16,mp3,64k,28.695079803466797,4.668272018432617,7281.25,-0.6275350289588838,0,0.0
test-clean,2517,8555,284447,16,mp3,32k,52.73335266113281,6.66782283782959,7281.25,-0.30584509323181724,0,0.0
test-clean,2517,8555,284447,16,mp3,24k,96.28386688232422,9.090449333190918,5781.25,-0.2158655092433956,0,0.0
test-clean,2517,8555,284447,16,mp3,16k,153.80760192871094,11.41557788848877,5531.25,-1.550346567441478,0,0.0
test-clean,2517,8555,284447,16,opus,64k,4.151374816894531,1.926337718963623,8000.0,-0.1388069952617046,0,0.0
test-clean,2517,8555,284447,16,opus,32k,20.761735916137695,4.377025127410889,8000.0,-0.35772275215247606,0,0.0
test-clean,2517,8555,284447,16,opus,16k,45.241451263427734,6.47344446182251,8000.0,-0.8243397245765743,0,0.0
test-clean,2517,8555,284447,16,opus,12k,46.07649612426758,6.5687079429626465,8000.0,-2.2682294628306856,0,0.0
test-clean,2517,8555,284447,16,opus,8k,134.6203155517578,10.978801727294922,4875.0,-11.740656376294531,2,0.125
test-clean,2517,8555,284447,16,opus,6k,136.69544982910156,11.09606647491455,4906.25,-9.149123268738308,2,0.125
test-clean,156,121,127105,22,mp3,128k,55.52010726928711,5.95965051651001,7281.25,-1.0997902035926064,0,0.0
test-clean,156,121,127105,22,mp3,64k,61.52442932128906,6.335320472717285,7281.25,-1.114805697693345,0,0.0
test-clean,156,121,127105,22,mp3,32k,85.80335998535156,7.633947372436523,7281.25,-0.8111097477019064,0,0.0
test-clean,156,121,127105,22,mp3,24k,181.58050537109375,10.913264274597168,5781.25,-1.4616212175797296,0,0.0
test-clean,156,121,127105,22,mp3,16k,245.7593231201172,12.75709342956543,5562.5,-3.1425143050281656,0,0.0
