dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,drift_conv,sdrift_conv,drift_layer_1,sdrift_layer_1,drift_layer_2,sdrift_layer_2,drift_layer_3,sdrift_layer_3,drift_layer_4,sdrift_layer_4,drift_layer_5,sdrift_layer_5,drift_layer_6,sdrift_layer_6,drift_layer_7,sdrift_layer_7,drift_layer_8,sdrift_layer_8,drift_layer_9,sdrift_layer_9,drift_layer_10,sdrift_layer_10,drift_layer_11,sdrift_layer_11,drift_layer_12,sdrift_layer_12
test-clean,2344,8230,279154,32,mp3,128k,0.00987971,0.0106078,0.00686616,0.0095579,0.00557411,0.0082342,0.00457817,0.0069738,0.00344175,0.00493735,0.00353903,0.00479734,0.00211048,0.00293458,0.00178981,0.00281948,0.0014351,0.00239146,0.00102639,0.00183135,0.000429749,0.000789106,3.3021e-05,0.00140375,0.00143307,0.00314206
test-clean,2344,8230,279154,32,mp3,64k,0.0168237,0.0178852,0.0122828,0.0172548,0.0103801,0.0156687,0.00879699,0.0138383,0.00596398,0.00865221,0.00555485,0.00703567,0.00616568,0.00925297,0.00639254,0.00908667,0.00704551,0.00919616,0.00657439,0.0102602,0.00512064,0.0113912,0.000117719,0.00774461,0.00495929,0.00970143
test-clean,2344,8230,279154,32,mp3,32k,0.0854189,0.0899444,0.0745504,0.10208,0.0728245,0.10887,0.0718447,0.11096,0.0584863,0.0850552,0.0490212,0.0666559,0.0423731,0.0580482,0.0335845,0.0484386,0.0308716,0.0420297,0.0259113,0.0397357,0.0153971,0.0286153,0.000436664,0.0234848,0.0131453,0.0276145
test-clean,2344,8230,279154,32,mp3,24k,0.161359,0.16818,0.13953,0.191088,0.137724,0.205588,0.13286,0.198249,0.110896,0.158067,0.0974479,0.13244,0.0831062,0.112188,0.0764021,0.104497,0.0695307,0.0923089,0.0568382,0.0835304,0.0366046,0.0671363,0.00101298,0.0514431,0.0218685,0.0483141
test-clean,2344,8230,279154,32,mp3,16k,0.25876,0.269475,0.224954,0.3013,0.219905,0.320622,0.204709,0.301249,0.163911,0.233759,0.141287,0.191818,0.120147,0.161779,0.107976,0.147804,0.0971874,0.13165,0.0777683,0.118277,0.0560824,0.098781,0.0046137,0.108779,0.0558206,0.110467
test-clean,2344,8230,279154,32,opus,64k,0.00461417,0.00498915,0.00311375,0.00435185,0.00248188,0.00359112,0.00216144,0.0029909,0.00162315,0.00208366,0.00145203,0.00179601,0.00110137,0.00150162,0.000914872,0.00132251,0.000787914,0.00117737,0.00060761,0.00108814,0.000228584,0.000434339,1.28746e-05,0.000607193,0.000372231,0.000923514
test-clean,2344,8230,279154,32,opus,32k,0.0374094,0.0404317,0.0244857,0.0330769,0.0209363,0.0298389,0.0205264,0.0298879,0.0215442,0.0288447,0.0228077,0.0286938,0.02637,0.0338207,0.025822,0.0337594,0.0274538,0.0336359,0.024635,0.0351529,0.0174537,0.0340438,0.000228882,0.0168555,0.00571787,0.0145857
test-clean,2344,8230,279154,32,opus,16k,0.0889277,0.0957361,0.0641729,0.0890391,0.055674,0.0827828,0.0501896,0.0754353,0.0427692,0.0594684,0.0359609,0.0457256,0.0307305,0.0410055,0.025324,0.0349745,0.0230846,0.0316078,0.0186467,0.0289901,0.0104584,0.0199202,0.000289977,0.0159483,0.00840646,0.0165626
test-clean,2344,8230,279154,32,opus,12k,0.125811,0.135378,0.0918729,0.128623,0.0792759,0.120207,0.0693252,0.106201,0.0527179,0.0750408,0.0397341,0.0521737,0.0400341,0.052532,0.0376509,0.0504255,0.039903,0.0513065,0.0334984,0.0489292,0.0221528,0.0415363,0.000430107,0.0259953,0.00925004,0.0219579
test-clean,2344,8230,279154,32,opus,8k,0.359533,0.375375,0.280826,0.359617,0.276385,0.388472,0.244181,0.352594,0.202823,0.291007,0.166492,0.224191,0.136315,0.183673,0.111075,0.149582,0.0947246,0.123969,0.0795172,0.118033,0.0568174,0.099965,0.00609338,0.129804,0.0625008,0.126095
test-clean,2344,8230,279154,32,opus,6k,0.413043,0.432442,0.336643,0.433226,0.322938,0.454666,0.283293,0.408134,0.238061,0.338458,0.196201,0.258454,0.163328,0.209752,0.134196,0.173133,0.120142,0.150149,0.0963808,0.136585,0.0592638,0.107646,0.00178242,0.0965242,0.0401044,0.0792639
test-clean,306,1320,122617,14,mp3,128k,0.00805914,0.00858963,0.0054093,0.00747979,0.00444663,0.00631803,0.00392944,0.00582206,0.00420147,0.0058623,0.00439978,0.00551432,0.00518024,0.00630778,0.00658888,0.00771004,0.00851029,0.00901741,0.00761956,0.00911427,0.00530732,0.0102481,3.93391e-05,0.00414437,0.000461876,0.00177515
test-clean,306,1320,122617,14,mp3,64k,0.0173829,0.0182733,0.0129054,0.0179607,0.0112436,0.016575,0.00998795,0.0151134,0.00879037,0.0123466,0.00673455,0.00870568,0.00646108,0.00812066,0.00749499,0.00902855,0.00913441,0.00994444,0.00808483,0.00985008,0.00553691,0.0106626,5.22733e-05,0.00481558,0.00109905,0.00323439
test-clean,306,1320,122617,14,mp3,32k,0.0811828,0.0848414,0.0639185,0.0891935,0.056553,0.0841779,0.0498878,0.075505,0.03921,0.0566127,0.0274017,0.0353022,0.0218145,0.0280364,0.0203227,0.0262224,0.0217249,0.0265194,0.0180853,0.0236046,0.0111942,0.0211471,0.000298679,0.016403,0.00762475,0.018716
test-clean,306,1320,122617,14,mp3,24k,0.135481,0.140268,0.119127,0.169069,0.108359,0.160501,0.0934919,0.137833,0.0735217,0.101354,0.0514553,0.065255,0.0414164,0.052146,0.0392852,0.0485701,0.0417072,0.0498374,0.0346102,0.0458949,0.021732,0.0415431,0.000530481,0.0297382,0.0140202,0.0306564
test-clean,306,1320,122617,14,mp3,16k,0.213429,0.218707,0.194822,0.272582,0.174515,0.25797,0.151971,0.224141,0.118319,0.164057,0.0789195,0.0993925,0.0553483,0.0697043,0.0445177,0.0546564,0.0409833,0.0502831,0.033294,0.0452115,0.0199468,0.0370214,0.000810862,0.0358279,0.0189579,0.0428947
test-clean,306,1320,122617,14,opus,64k,0.00557697,0.00593311,0.00385916,0.00556463,0.00311267,0.00463307,0.00251383,0.00373852,0.00207323,0.00292212,0.00214761,0.00286692,0.0012399,0.00183469,0.000593841,0.000727355,0.000424802,0.000605166,0.000302196,0.000446677,0.000149548,0.000276804,9.83477e-06,0.00037533,0.000284016,0.00057596
test-clean,306,1320,122617,14,opus,32k,0.032072,0.0342334,0.02029,0.0287859,0.016335,0.0237074,0.0146796,0.0214518,0.0163786,0.0233204,0.0149958,0.0181447,0.0112513,0.0145137,0.00913,0.0111174,0.0103945,0.0124902,0.00928938,0.0112101,0.00599027,0.0108395,7.46846e-05,0.00594205,0.00118905,0.00340939
test-clean,306,1320,122617,14,opus,16k,0.0825958,0.0880168,0.0585559,0.0837126,0.0481817,0.0720713,0.041009,0.0612604,0.0362894,0.0506457,0.0241537,0.0297663,0.0150273,0.0193864,0.0147435,0.0181584,0.0151137,0.0174569,0.0114556,0.0151694,0.00717366,0.0140093,0.000137031,0.00831449,0.00266039,0.00622046
test-clean,306,1320,122617,14,opus,12k,0.125806,0.13339,0.0955483,0.135829,0.0810825,0.122499,0.0716144,0.109281,0.0603963,0.0863277,0.0399966,0.0508042,0.0254996,0.0330049,0.0202152,0.025771,0.0184637,0.0229139,0.0147488,0.0194479,0.008627,0.01588,0.000211775,0.0111339,0.00556618,0.0130535
test-clean,306,1320,122617,14,opus,8k,0.271927,0.282538,0.216033,0.300318,0.200974,0.299376,0.170598,0.255105,0.135066,0.192187,0.0993158,0.126195,0.0809976,0.102118,0.0692845,0.0840768,0.0653691,0.0752878,0.0522003,0.0677006,0.0343453,0.0614481,0.00104761,0.0516894,0.0286199,0.0565884
test-clean,306,1320,122617,14,opus,6k,0.341786,0.356766,0.285901,0.392996,0.271268,0.402362,0.235888,0.351033,0.190592,0.274538,0.136532,0.177585,0.107812,0.13858,0.0926945,0.115199,0.0868816,0.103315,0.0701623,0.0927414,0.0477262,0.0843042,0.0018453,0.0801986,0.0446409,0.0885392
test-clean,1806,672,122797,21,mp3,128k,0.0142217,0.0151908,0.0102332,0.013375,0.00950897,0.0128987,0.00894725,0.0126178,0.00831985,0.0123375,0.00784314,0.0115215,0.00999165,0.0148539,0.0106971,0.0152774,0.0131547,0.0168638,0.0106238,0.0149352,0.00722986,0.0139253,0.000101864,0.00722802,0.00270051,0.00691694
test-clean,1806,672,122797,21,mp3,64k,0.0191239,0.0203177,0.0135911,0.0180147,0.0120569,0.0166264,0.0108842,0.0156362,0.00974017,0.014266,0.00912672,0.0133256,0.0102667,0.0147094,0.0104168,0.0147939,0.0127891,0.0166014,0.0105684,0.0148198,0.0073483,0.0141853,0.000102103,0.00744325,0.0024339,0.0064097
test-clean,1806,672,122797,21,mp3,32k,0.0738246,0.0772536,0.0621723,0.0846063,0.0585084,0.0848345,0.0528132,0.0812864,0.0447857,0.0677478,0.0358392,0.0515838,0.0327525,0.047913,0.0270204,0.040941,0.0244486,0.0376664,0.0186094,0.028147,0.00954044,0.0177067,0.000337243,0.0160813,0.00555015,0.0152623
test-clean,1806,672,122797,21,mp3,24k,0.162679,0.16882,0.131542,0.175564,0.140964,0.199732,0.129238,0.190574,0.103757,0.152428,0.0794208,0.113592,0.0674369,0.0987185,0.0566226,0.0852543,0.0502123,0.0749676,0.0386565,0.0594205,0.020075,0.0371619,0.000843406,0.0374292,0.0127974,0.0361891
test-clean,1806,672,122797,21,mp3,16k,0.238529,0.246399,0.200327,0.263129,0.218088,0.30367,0.19527,0.285129,0.155499,0.226607,0.120515,0.171738,0.0992239,0.144765,0.0819457,0.120278,0.0711212,0.106051,0.0539944,0.08248,0.0279546,0.0515579,0.00148594,0.0578391,0.0311848,0.0676079
test-clean,1806,672,122797,21,opus,64k,0.00907189,0.00985044,0.00551999,0.00746661,0.00458574,0.00632906,0.00431532,0.00609636,0.00444716,0.00655133,0.00715768,0.00951338,0.00623095,0.00826859,0.00592422,0.0074544,0.00646722,0.00733083,0.00497705,0.00664663,0.0034408,0.00655681,3.96371e-05,0.0030005,0.00159848,0.00362682
test-clean,1806,672,122797,21,opus,32k,0.043188,0.0462901,0.0290973,0.0377338,0.0278429,0.037243,0.0244734,0.0348496,0.022882,0.0333453,0.0229542,0.0319154,0.0238523,0.0328777,0.0228825,0.0311867,0.0256993,0.033448,0.0207538,0.0289555,0.0121908,0.0240306,0.000172257,0.0122115,0.00301355,0.00854224
test-clean,1806,672,122797,21,opus,16k,0.0993469,0.106231,0.0714732,0.0956925,0.0652961,0.0926395,0.0554271,0.0833628,0.047026,0.0690807,0.0398111,0.0548928,0.0353277,0.0499767,0.0314593,0.0459198,0.0319825,0.0459471,0.0260023,0.0400488,0.0136723,0.0265166,0.000526011,0.0218509,0.00846291,0.0222059
test-clean,1806,672,122797,21,opus,12k,0.147505,0.156838,0.112898,0.150952,0.104068,0.149331,0.0888584,0.134874,0.0737802,0.107739,0.0574054,0.080622,0.0476806,0.0675338,0.0404731,0.0583221,0.0395208,0.0560806,0.0323094,0.0477351,0.0175715,0.0328077,0.000938356,0.0379018,0.0262594,0.0539694
test-clean,1806,672,122797,21,opus,8k,0.360245,0.372703,0.266983,0.342127,0.278363,0.380225,0.245369,0.35486,0.209362,0.292831,0.175354,0.239106,0.143725,0.193365,0.12497,0.169379,0.114849,0.153555,0.0870287,0.122794,0.0522994,0.0972568,0.0025472,0.099832,0.0515466,0.108515
test-clean,1806,672,122797,21,opus,6k,0.432941,0.449232,0.338435,0.435422,0.350582,0.483507,0.30731,0.444195,0.25854,0.36369,0.211335,0.291224,0.177003,0.2377,0.148248,0.197684,0.134498,0.176629,0.10421,0.144028,0.0658367,0.119358,0.00394589,0.133064,0.0761137,0.151602
test-clean,1981,6930,76324,9,mp3,128k,0.00632632,0.00666702,0.00433367,0.00560641,0.00375116,0.00500131,0.00331652,0.00446832,0.00448561,0.0059458,0.00619131,0.00769508,0.00634038,0.00821352,0.00642604,0.00797057,0.00809705,0.010325,0.00780559,0.0113105,0.00592947,0.0130177,6.65784e-05,0.00665462,0.00138026,0.00476521
test-clean,1981,6930,76324,9,mp3,64k,0.0141692,0.0149173,0.0104881,0.0143134,0.00941628,0.0135809,0.00846016,0.012434,0.00860351,0.0120397,0.00926256,0.0119529,0.0089559,0.0115229,0.00812674,0.0101259,0.00944769,0.0120594,0.0095163,0.0140784,0.00803405,0.0182227,9.83477e-05,0.00855112,0.00200683,0.00660509
test-clean,1981,6930,76324,9,mp3,32k,0.080337,0.0842143,0.0636407,0.0891443,0.0591294,0.0902314,0.0551499,0.0861108,0.0448003,0.0655739,0.0290816,0.0398502,0.0228376,0.0299184,0.018528,0.0235862,0.0178927,0.0231501,0.0150823,0.0223458,0.0100497,0.0199218,0.000372589,0.0173413,0.0096221,0.027571
test-clean,1981,6930,76324,9,mp3,24k,0.142897,0.149045,0.117528,0.163067,0.113807,0.170696,0.109541,0.164653,0.101408,0.146495,0.0777383,0.104576,0.0691736,0.0887058,0.059213,0.073594,0.0579312,0.0687872,0.0456707,0.0592027,0.028537,0.0541726,0.000891984,0.044088,0.0178627,0.0441728
test-clean,1981,6930,76324,9,mp3,16k,0.24439,0.254762,0.210998,0.286522,0.212257,0.309431,0.202488,0.292553,0.177341,0.24442,0.132963,0.169632,0.105169,0.131522,0.0892951,0.110887,0.0841315,0.0992735,0.0648282,0.0833231,0.0420777,0.0768583,0.00132614,0.0622182,0.0287948,0.0686023
test-clean,1981,6930,76324,9,opus,64k,0.0075655,0.00815302,0.00430435,0.00613636,0.00352138,0.00519812,0.00321358,0.0046168,0.0043872,0.00577825,0.0057646,0.0069204,0.00572956,0.00717038,0.00569421,0.00681889,0.00734502,0.00892568,0.00722045,0.0101308,0.0057646,0.0126879,6.65784e-05,0.00644475,0.00162697,0.0053165
test-clean,1981,6930,76324,9,opus,32k,0.0422791,0.0447962,0.0276524,0.0376101,0.0241212,0.0348152,0.0218325,0.0317562,0.0207543,0.0289376,0.0193292,0.0253283,0.0211931,0.027354,0.0230827,0.0292788,0.02637,0.0317131,0.0215596,0.0291955,0.014012,0.0290256,0.000266314,0.0172007,0.00700766,0.0189161
test-clean,1981,6930,76324,9,opus,16k,0.107489,0.113876,0.0764236,0.105487,0.0700181,0.10493,0.0611228,0.0916856,0.0537728,0.0776573,0.0475386,0.0651602,0.0452754,0.0605379,0.0378402,0.0487295,0.0348299,0.0417347,0.0261546,0.0344136,0.0157936,0.0295624,0.000454247,0.0236393,0.0102671,0.026554
test-clean,1981,6930,76324,9,opus,12k,0.147967,0.156633,0.114139,0.158261,0.106623,0.161237,0.0954269,0.144036,0.0878411,0.126789,0.0761681,0.102628,0.0711126,0.091563,0.0609112,0.07439,0.0561162,0.0639993,0.0407389,0.0513861,0.0270717,0.0504065,0.000795782,0.0390377,0.0206439,0.0498129
test-clean,1981,6930,76324,9,opus,8k,0.354149,0.371849,0.26481,0.344542,0.282924,0.405721,0.261491,0.382231,0.224604,0.317,0.165892,0.217286,0.130497,0.168095,0.108771,0.137725,0.096963,0.11899,0.0799147,0.103718,0.0590272,0.0979511,0.00456011,0.116297,0.0722111,0.146708
test-clean,1981,6930,76324,9,opus,6k,0.414039,0.435153,0.323198,0.423522,0.337153,0.483891,0.310342,0.454583,0.270175,0.388905,0.213159,0.284055,0.172795,0.221184,0.144225,0.179635,0.127763,0.155251,0.1023,0.131027,0.0809374,0.127787,0.0101098,0.15602,0.0896775,0.184348
test-clean,2221,7176,92135,34,mp3,128k,0.00833964,0.00881904,0.00654358,0.009224,0.00565463,0.00843036,0.00466633,0.0072037,0.00323957,0.00480789,0.00249565,0.00344712,0.0027467,0.0037244,0.00339419,0.0047912,0.00500852,0.00576377,0.0041402,0.00573498,0.00304484,0.00640911,8.27909e-05,0.00309801,0.00211179,0.00534105
test-clean,2221,7176,92135,34,mp3,64k,0.0183581,0.0193264,0.0151731,0.0210737,0.0135148,0.0202215,0.0120719,0.018785,0.00871271,0.0133775,0.00563669,0.00786388,0.00489265,0.00641805,0.00613326,0.00856769,0.00947332,0.0121862,0.0103599,0.0150505,0.00841486,0.0180081,0.000278652,0.00905538,0.00394195,0.0109705
test-clean,2221,7176,92135,34,mp3,32k,0.0903032,0.0947102,0.0767187,0.107595,0.0695166,0.107477,0.0641637,0.10076,0.0518088,0.0767909,0.0363224,0.0504993,0.0300257,0.0421054,0.0261829,0.0371447,0.023825,0.0330935,0.020911,0.0334162,0.0147969,0.0269654,0.00132006,0.0273345,0.0183904,0.0419868
test-clean,2221,7176,92135,34,mp3,24k,0.146302,0.151059,0.128342,0.178291,0.126906,0.194414,0.114123,0.176849,0.09462,0.138826,0.0773229,0.105357,0.0695848,0.0928659,0.0658623,0.0880007,0.0633093,0.0829276,0.0546281,0.0822555,0.037722,0.0702663,0.00239855,0.0532786,0.0214355,0.0522642
test-clean,2221,7176,92135,34,mp3,16k,0.250422,0.25879,0.222728,0.303101,0.228176,0.34137,0.215558,0.33216,0.180284,0.264635,0.149973,0.204149,0.143027,0.193929,0.136383,0.186129,0.129206,0.172782,0.109869,0.160476,0.0841054,0.138752,0.00958353,0.151537,0.0835326,0.155988
test-clean,2221,7176,92135,34,opus,64k,0.00390524,0.00417584,0.00245941,0.00357372,0.00198424,0.00309443,0.00167012,0.00258076,0.00172406,0.002415,0.00241655,0.0031358,0.00274205,0.00354111,0.00437975,0.00595838,0.0059275,0.00649661,0.00430733,0.00568116,0.00291967,0.00614709,3.93987e-05,0.00220007,0.000717759,0.00254887
test-clean,2221,7176,92135,34,opus,32k,0.0371159,0.040045,0.0226344,0.0319374,0.0202429,0.0304981,0.0183234,0.0275922,0.0144849,0.0202814,0.0111769,0.0147163,0.0124118,0.016928,0.0100179,0.013353,0.00972962,0.0122531,0.00937492,0.0133326,0.00659841,0.0133023,0.000250459,0.00797671,0.00492221,0.0125108
test-clean,2221,7176,92135,34,opus,16k,0.0945485,0.100869,0.0657982,0.093154,0.0565816,0.0870429,0.0500376,0.0776411,0.0443903,0.065471,0.0395965,0.053317,0.0401282,0.0540732,0.0397788,0.0534412,0.0405303,0.0486932,0.031321,0.0435482,0.0218154,0.0413586,0.000969529,0.0322243,0.015957,0.0293067
test-clean,2221,7176,92135,34,opus,12k,0.139161,0.147959,0.105172,0.149591,0.094248,0.146617,0.0880285,0.138053,0.0828027,0.122846,0.0739211,0.0984112,0.0704443,0.0909737,0.0622486,0.0779974,0.0621045,0.0728967,0.0494726,0.0669007,0.0333574,0.0633604,0.0013324,0.041849,0.0170978,0.034612
test-clean,2221,7176,92135,34,opus,8k,0.293715,0.307415,0.217761,0.297331,0.211109,0.313134,0.192299,0.2899,0.165904,0.242138,0.132512,0.180568,0.111878,0.146939,0.100731,0.130926,0.0963363,0.120877,0.080117,0.112846,0.0562294,0.10093,0.00357783,0.0827395,0.0461517,0.0955459
test-clean,2221,7176,92135,34,opus,6k,0.351644,0.368156,0.285323,0.387181,0.282282,0.417413,0.258334,0.389795,0.21888,0.317612,0.174196,0.23718,0.146347,0.192652,0.125748,0.163113,0.115372,0.146764,0.0968519,0.136786,0.0719845,0.123778,0.00857776,0.132412,0.0605971,0.126593
test-clean,293,1320,122617,1,mp3,128k,0.00589597,0.00628018,0.0036642,0.00520468,0.00289178,0.00424427,0.00250715,0.00363219,0.00222993,0.00298858,0.00265896,0.00306618,0.00328076,0.00399423,0.00305778,0.00357169,0.00329572,0.00358796,0.00287527,0.0036335,0.00192815,0.00381601,1.94907e-05,0.00173318,0.000594795,0.00125533
test-clean,293,1320,122617,1,mp3,64k,0.0123037,0.0129626,0.00836498,0.0118917,0.00695473,0.0105278,0.00606501,0.00918859,0.00524271,0.00691277,0.00420064,0.00524068,0.0043993,0.0053485,0.00514227,0.00617272,0.0056448,0.00618231,0.00462925,0.00613689,0.00302291,0.00604308,3.79086e-05,0.00275117,0.00109899,0.00211978
test-clean,293,1320,122617,1,mp3,32k,0.0737889,0.0769739,0.056212,0.0800899,0.0490662,0.0759137,0.0432404,0.0665926,0.0322247,0.0469392,0.0227545,0.0280681,0.0177141,0.0217824,0.0154175,0.0185551,0.0142913,0.0168712,0.0110536,0.0149307,0.00659215,0.0125459,0.000152051,0.0086025,0.00477511,0.00880378
test-clean,293,1320,122617,1,mp3,24k,0.128557,0.133213,0.107196,0.154037,0.095186,0.146699,0.0820129,0.123989,0.0618451,0.0877599,0.0438927,0.0564142,0.0333537,0.0425066,0.0289794,0.035897,0.0253831,0.0314298,0.0192791,0.0273358,0.0104814,0.0192541,0.000310242,0.0155787,0.00913578,0.0202151
test-clean,293,1320,122617,1,mp3,16k,0.209752,0.215236,0.181582,0.256626,0.162054,0.247541,0.13746,0.208419,0.100314,0.14553,0.0703704,0.0912741,0.0559075,0.0706795,0.0493964,0.060816,0.043732,0.0521511,0.0342289,0.0479589,0.0196558,0.0370534,0.000551343,0.0283427,0.013454,0.025663
test-clean,293,1320,122617,1,opus,64k,0.00455433,0.0048334,0.00303704,0.00451183,0.0023427,0.00361186,0.0020231,0.0030241,0.00172997,0.00248975,0.00225586,0.00232768,0.000803471,0.00105906,0.000605941,0.000860155,0.000475407,0.000696242,0.000408053,0.000694871,0.000150919,0.000300109,6.02007e-06,0.00031358,0.000397146,0.000577927
test-clean,293,1320,122617,1,opus,32k,0.0296871,0.0315264,0.0180629,0.0259045,0.0146092,0.0218965,0.0121434,0.0178678,0.0102624,0.0139471,0.00907248,0.0108971,0.0092876,0.0111994,0.00923622,0.0109255,0.00940245,0.0103821,0.00806367,0.0109785,0.00519532,0.0103065,5.75781e-05,0.00461328,0.00127321,0.00310451
test-clean,293,1320,122617,1,opus,16k,0.0773191,0.0818724,0.0536929,0.0778325,0.0450654,0.0700858,0.0381731,0.0582615,0.0309249,0.0432323,0.0234299,0.0286044,0.0206481,0.0244998,0.0194777,0.0228571,0.0194751,0.0220643,0.0158216,0.0212566,0.00974137,0.0186616,0.000191391,0.0104021,0.0044505,0.00910431
test-clean,293,1320,122617,1,opus,12k,0.120578,0.127314,0.091194,0.131119,0.0785462,0.122615,0.0666303,0.102473,0.0514284,0.0736607,0.0396696,0.0480894,0.0302463,0.0350193,0.027166,0.0305064,0.0268581,0.029353,0.0216764,0.0276847,0.0144166,0.0268505,0.000291944,0.0159751,0.00604796,0.0135756
test-clean,293,1320,122617,1,opus,8k,0.26953,0.279853,0.20548,0.286114,0.186166,0.284126,0.157029,0.235415,0.120751,0.171525,0.0873356,0.111081,0.0687416,0.0835044,0.0584289,0.0692124,0.0530323,0.0633022,0.0403615,0.0537503,0.0246349,0.0435954,0.000858903,0.0392475,0.0215598,0.0433915
test-clean,293,1320,122617,1,opus,6k,0.343438,0.357283,0.278891,0.385682,0.259421,0.394337,0.225006,0.339235,0.176445,0.255546,0.130682,0.169847,0.0993192,0.124231,0.0808378,0.097754,0.0702405,0.0842535,0.0532759,0.0703903,0.033648,0.058727,0.00140858,0.0618199,0.0341721,0.0716046
test-clean,2082,7021,85628,22,mp3,128k,0.0123833,0.0132034,0.00891614,0.0121691,0.00786549,0.0114037,0.00653803,0.00968957,0.00470906,0.00656939,0.00321043,0.00430202,0.00437021,0.00555426,0.00466156,0.0060969,0.00537354,0.00701481,0.00444418,0.00619715,0.00262046,0.00487423,5.55515e-05,0.00414604,0.00351465,0.00704551
test-clean,2082,7021,85628,22,mp3,64k,0.018723,0.0198439,0.0139187,0.0191699,0.012338,0.0182842,0.0102339,0.0152819,0.00732148,0.0102593,0.00505084,0.00674886,0.00632834,0.0079937,0.0077911,0.0100482,0.00993544,0.0123159,0.00816995,0.0112228,0.00526875,0.0096752,0.000128508,0.00821888,0.00590193,0.0109599
test-clean,2082,7021,85628,22,mp3,32k,0.0695239,0.0731168,0.0536963,0.0754066,0.0476544,0.0721723,0.0399242,0.0609919,0.0296736,0.0427836,0.0229663,0.030367,0.0220105,0.0290293,0.0189605,0.0254489,0.0188157,0.024993,0.0150548,0.0222982,0.00956541,0.0185291,0.00021565,0.0142668,0.00435537,0.0126086
test-clean,2082,7021,85628,22,mp3,24k,0.118209,0.122237,0.0963969,0.134351,0.0905995,0.134911,0.0791404,0.118944,0.062912,0.0904601,0.0494744,0.0671344,0.0419321,0.0573369,0.0352609,0.0492929,0.0332726,0.0487805,0.025106,0.039369,0.0127758,0.024839,0.000516534,0.0293055,0.0158613,0.0323266
test-clean,2082,7021,85628,22,mp3,16k,0.188487,0.192159,0.165791,0.228922,0.161331,0.239432,0.147121,0.21962,0.118496,0.171372,0.0947679,0.12855,0.0816624,0.109293,0.0672074,0.090998,0.0589114,0.0818329,0.0467758,0.0709324,0.0266935,0.0501668,0.00111383,0.0609546,0.0277763,0.0550048
test-clean,2082,7021,85628,22,opus,64k,0.00429034,0.0045889,0.00279158,0.00393492,0.00231171,0.00350064,0.00181788,0.00272375,0.00133163,0.00186336,0.000904024,0.00124776,0.00081569,0.00102788,0.00193053,0.00255787,0.00465077,0.00651026,0.00405627,0.00566602,0.00260478,0.00504488,2.69413e-05,0.00260729,0.000333309,0.00112677
